Entry Dates,Exit Date,Entry Prices,Exit Price,Trade Type,Quantities,Total Quantity,ATR Values,PnL,Txn Fee,Volume,Daily unrealized
"['2020-11-21 00:00:00', '2020-11-21 04:00:00', '2020-11-21 04:00:00', '2020-11-21 12:00:00']",2020-11-22 08:00:00,"[0.02662, 0.027171916385877196, 0.02772383277175439, 0.02841578504431492]",0.027242163946890652,1,"[102266.9754, 100659.3697, 100659.3697, 80288.1322]",383873.84699999995,"[0.0005432404287524379, 0.000551916385877194, 0.000551916385877194, 0.0006919522725605273]",-72.01442587162487,10.493561487833428,20987.122975666858,"[125.78837974199983, 270.496762723497, 580.154191819497, 952.0980630007562, 1301.4232637707566, 1343.6493869407561, 737.128708680757, 802.387262670757]"
"['2020-11-23 12:00:00', '2020-11-24 00:00:00', '2020-11-24 00:00:00', '2020-11-24 00:00:00']",2020-11-24 08:00:00,"[0.03093, 0.032215637286020345, 0.03350127457204069, 0.034786911858061036]",0.03286744565638456,1,"[47280.0938, 43212.4645, 43212.4645, 43212.4645]",176917.4873,"[0.0011750305706726243, 0.0012856372860203427, 0.0012856372860203427, 0.0012856372860203427]",9.434683815672912,5.81010855758902,11620.217115178039,"[46.8072928619999, 45.861690985999935, 188.64757426200003, 1212.925505509817, 830.7837329418177]"
"['2020-11-25 20:00:00', '2020-11-26 00:00:00']",2020-11-28 12:00:00,"[0.03183, 0.02920952973913277]",0.03014,2,"[22972.9764, 21200.6052]",44173.581600000005,"[0.0024183002898524745, 0.002620470260867227]",19.097797465012476,1.3409406481565065,2681.881296313013,"[98.09460922799991, 99.49371597701243, 156.03590042501244, 104.79454576901252, 146.7594482890125, 99.93545179301256, 72.98956701701243, 60.620964169012474, 108.77016811301252, 109.2119039290125, 110.97884719301243, 86.68337731301249, 75.1982460970125, 86.24164149701251, 77.40692517701255, 59.73749253701251]"
['2020-11-28 16:00:00'],2020-11-29 16:00:00,[0.03093],0.02975303790593009,1,[36606.8797],36606.8797,[0.0015176260846827927],-43.084909789077216,1.1107083342264614,2221.4166684529227,"[-8.053513533999926, -10.982063909999933, -13.91061428599994, 12.080270301000143, -2.5624815790000226, -8.41958233099991]"
"['2020-11-30 00:00:00', '2020-11-30 12:00:00', '2020-12-01 04:00:00']",2020-12-01 08:00:00,"[0.03127, 0.03227690504692734, 0.033341601448216365]",0.03220337468705624,1,"[49530.6787, 55174.5725, 52179.7157]",156884.9669,"[0.001121639296196626, 0.0010069050469273403, 0.0010646964012890282]",-17.218673239830757,5.060834708467031,10121.669416934063,"[5.44837465699995, -6.934295017999889, 53.98843978300003, 141.290316743692, 85.79653360769242, 153.8549468876922, 263.79546064769244, 266.2136791820532]"
['2020-12-01 12:00:00'],2020-12-01 16:00:00,[0.03007],0.031533463676539704,2,[45189.0117],45189.0117,[0.0012294040850441127],-66.13247720167772,1.3918998204198387,2783.7996408396775,[0.9037802339999632]
['2020-12-03 08:00:00'],2020-12-04 08:00:00,[0.03159],0.030737024185337605,1,[53767.4704],53767.4704,[0.001033255892304874],-45.86235186677623,1.6755832140026117,3351.1664280052237,"[15.592566415999924, 20.431638751999913, 5.914421743999945, 9.678144671999979, -19.893964047999933, 6.45209644800011]"
"['2020-12-04 16:00:00', '2020-12-04 20:00:00']",2020-12-05 04:00:00,"[0.03003, 0.029157900631111115]",0.03005600111991111,2,"[61042.6548, 63703.2402]",124745.89499999999,"[0.0009101104098765391, 0.0008720993688888854]",-58.79908854891032,3.719963215549858,7439.926431099717,"[61.65308134800003, 50.47845517540342, -15.636869174596477]"
['2020-12-06 20:00:00'],2020-12-07 08:00:00,[0.03104],0.030423038633273173,1,[83741.4667],83741.4667,[0.0006634175126568309],-51.665249746941214,2.5735025014945294,5147.005002989059,"[-1.6748293340002225, -13.398634672000036, -18.423122674000123]"
"['2020-12-07 16:00:00', '2020-12-08 08:00:00', '2020-12-08 08:00:00', '2020-12-08 20:00:00']",2020-12-12 04:00:00,"[0.03005, 0.029542514494305328, 0.029035028988610656, 0.02849631205495924]",0.02846,2,"[96595.0559, 109472.2015, 109472.2015, 103125.6901]",418665.149,"[0.0005751387070487321, 0.0005074855056946729, 0.0005074855056946729, 0.0005387169336514164]",338.78577876441295,12.084603029922206,24169.20605984441,"[-0.9659505589999607, 1.9319011179999215, 1.9319011179999215, 99.49290757699997, 161.49437064279192, 234.06844618979224, 644.2697427597919, 753.264276274412, 728.144367334413, 950.0368963044127, 535.5583987944121, 527.1850958144125, 334.5991272744131, 347.1590817444126, 405.7722026044131, 468.571974954412, 631.8513830644126, 531.3717473044123, 506.2518383644119, 736.5176703144127, 711.3977613744123, 778.3841852144125, 782.5708367044123, 623.4780800844129, 644.411337534412, 682.091200944412, 393.21224813441216]"
['2020-12-12 08:00:00'],2020-12-12 16:00:00,[0.02866],0.028150367813903364,1,[102755.6353],102755.6353,[0.000540657019872393],-52.36757905168781,2.9187927181721562,5837.585436344312,"[-9.248007176999979, -9.248007176999979]"
"['2020-12-12 20:00:00', '2020-12-13 04:00:00', '2020-12-13 16:00:00']",2020-12-13 20:00:00,"[0.02867, 0.02913245186366445, 0.029595239272275833]",0.029128730604525588,1,"[110741.4633, 120132.6234, 120045.5209]",350919.6076,"[0.0005016689674869748, 0.0004624518636644496, 0.00046278740861138354]",-5.648822241489248,10.224667124746974,20449.33424949395,"[9.966731696999979, 52.048487750999804, 89.89511904276934, 131.45245464876925, 179.93601285576966, 100.07251580028114]"
['2020-12-15 12:00:00'],2020-12-16 00:00:00,[0.02943],0.029020921175234186,1,[132466.0027],132466.0027,[0.0004193948213522841],-54.18903670594127,3.87137994110803,7742.75988221606,"[3.9739800809998385, 11.921940242999975, -27.81786056700025]"
"['2020-12-16 12:00:00', '2020-12-16 12:00:00', '2020-12-16 12:00:00', '2020-12-16 16:00:00']",2020-12-20 20:00:00,"[0.02952, 0.02992566846325428, 0.03033133692650856, 0.030859438543437413]",0.03047,1,"[136948.1746, 136948.1746, 136948.1746, 105198.6091]",516043.13289999997,"[0.0004056684632542792, 0.0004056684632542792, 0.0004056684632542792, 0.0005281016169288512]",182.66723790407042,15.632500640510965,31265.001281021927,"[412.62411195161525, 709.0312334620686, 961.8923685830708, 688.3895081460695, 1059.9405638340686, 1121.8657397820698, 1261.1973856650693, 616.1434695400688, 466.4909609990696, 502.61398030206993, 698.710370804069, 538.7369996050702, 404.56578505107035, 574.8600189080705, 631.6247635270701, 605.8226068820693, 1003.1758192150692, 889.6463299770702, 838.0420166870688, 791.5981347260689, 600.6621755530713, 714.1916647910703, 1348.9247182580712, 1467.6146388250718, 1333.44342427107, 1111.5448771240701]"
"['2020-12-21 08:00:00', '2020-12-21 08:00:00', '2020-12-22 08:00:00']",2020-12-22 12:00:00,"[0.03021, 0.029226040657528627, 0.0282105483906063]",0.029264491430836394,2,"[56461.2308, 56461.2308, 54708.0045]",167630.4661,"[0.0009839593424713724, 0.0009839593424713724, 0.0010154922669223282]",-6.445521026895332,4.902397578217112,9804.795156434226,"[85.59752146690785, 56.237681450907864, 51.72078298690766, 102.53589070690794, 109.31123840290766, 223.3629246189077, 41.24391012566558]"
"['2020-12-23 08:00:00', '2020-12-23 08:00:00']",2020-12-23 12:00:00,"[0.02774, 0.026815370274174532]",0.027845537027417454,2,"[60084.1115, 60084.1115]",120168.223,"[0.0009246297258254689, 0.0009246297258254689]",-68.2377525881693,3.312029826771373,6624.059653542746,[56.20089184728834]
"['2020-12-23 20:00:00', '2020-12-23 20:00:00', '2020-12-23 20:00:00']",2020-12-24 08:00:00,"[0.02631, 0.02531806492987323, 0.024326129859746463]",0.025541600525868877,2,"[56007.2501, 56007.2501, 56007.2501]",168021.75029999999,"[0.0009919350701267668, 0.0009919350701267668, 0.0009919350701267668]",-37.55884209354204,4.2727650047731185,8545.530009546235,"[204.66140149634714, 87.04617628634729, 3.0353011363472246]"
"['2020-12-25 08:00:00', '2020-12-25 08:00:00']",2020-12-25 16:00:00,"[0.02783, 0.028904968016274762]",0.027740843923092205,1,"[51681.1242, 51681.1242]",103362.2484,"[0.0010749680162747614, 0.0010749680162747614]",-64.77092812783671,2.899741464468205,5799.482928936411,"[113.95853181587631, 50.90756029187637]"
['2020-12-27 08:00:00'],2020-12-27 12:00:00,[0.02721],0.02815844492173815,2,[62465.2598],62465.2598,[0.0008893832463757207],-59.24485844236404,1.7293021483791822,3458.6042967583644,[36.85450328200002]
"['2020-12-27 16:00:00', '2020-12-27 16:00:00']",2020-12-27 20:00:00,"[0.02913, 0.030234600429564332]",0.028991460042956434,1,"[50294.7075, 50294.7075]",100589.415,"[0.0011046004295643334, 0.0011046004295643334]",-69.49120874244988,2.950979610088087,5901.959220176174,[17.87471744068768]
['2020-12-29 04:00:00'],2020-12-29 08:00:00,[0.02662],0.027986226531305284,2,[39928.8777],39928.8777,[0.0013913628125614243],-54.55189207898385,1.0901826704134918,2180.365340826984,[-21.56159395799995]
['2020-12-30 08:00:00'],2021-01-01 00:00:00,[0.02649],0.02722383365479478,2,[49350.14],49350.14,[0.00112574261402341],-36.21479360083409,1.325392605400417,2650.785210800834,"[-7.896022400000021, -9.870027999999941, -9.376526599999961, 5.42851539999995, 0.0, -6.415518200000081, 28.12957980000005, 4.4415125999999905, -5.42851539999995, 0.4935013999999799]"
['2021-01-02 16:00:00'],2021-01-02 20:00:00,[0.02739],0.026723495122950847,1,[93022.4118],93022.4118,[0.0005972276411657253],-61.99989113957476,2.516883913632213,5033.767827264426,[39.999637073999985]
"['2021-01-03 08:00:00', '2021-01-03 12:00:00', '2021-01-03 20:00:00', '2021-01-04 00:00:00']",2021-01-04 04:00:00,"[0.02796, 0.028719589849831948, 0.029595957628195828, 0.03055468862872332]",0.02944583072824858,1,"[83251.4902, 73138.8862, 63392.9692, 57946.969]",277730.3146,"[0.0006673220553688328, 0.0007595898498319496, 0.0008763677783638791, 0.0009587310005274912]",103.04212694328402,8.126478768343183,16252.957536686365,"[81.58646039600015, 163.39097137446686, 293.194983786467, 739.6501163817433, 915.1725787304599]"
"['2021-01-07 00:00:00', '2021-01-07 04:00:00']",2021-01-07 08:00:00,"[0.03101, 0.03251682517160538]",0.03072,1,"[37430.0478, 36869.2776]",74299.3254,"[0.0014842501906726458, 0.0015068251716053814]",-77.10235991258637,2.3210264562442933,4642.052912488587,"[84.21760754999994, 92.3001019994137]"
['2021-01-07 12:00:00'],2021-01-07 16:00:00,[0.03326],0.031497214449899676,1,[31273.7377],31273.7377,[0.001776428389000359],-55.12889291518769,1.0126000694444062,2025.2001388888123,[-15.636868850000015]
"['2021-01-09 12:00:00', '2021-01-09 12:00:00', '2021-01-10 00:00:00']",2021-01-10 08:00:00,"[0.03258, 0.03421098841768542, 0.03601531897417809]",0.034105311223419026,1,"[34062.5077, 34062.5077, 30790.1207]",98915.1361,"[0.0016309884176854202, 0.0016309884176854202, 0.0018043305564926716]",-10.453074134613177,3.378758038464657,6757.516076929314,"[156.9944925119801, 100.4507297299798, 193.78200082798003, 264.0056438360367, 215.53722714703628]"
"['2021-01-11 00:00:00', '2021-01-11 00:00:00']",2021-01-13 16:00:00,"[0.0306, 0.028352342914726977]",0.02977857661006677,2,"[24717.0958, 24717.0958]",49434.1916,"[0.0022476570852730214, 0.0022476570852730214]",-14.949154259561334,1.4646052845875386,2929.2105691750767,"[46.77322110975782, 23.53915105775774, 127.3509534177578, 126.36226958575783, 99.66780612175789, 60.61479475775777, 20.57309956175786, 40.34677620175774, 79.89412948175784, 47.76190494175778, 61.60347858975773, 87.80360013775787, 63.08650433775784, 31.942963629757738, 34.90901512575779, 19.58441572975773]"
['2021-01-13 20:00:00'],2021-01-15 12:00:00,[0.03038],0.02923,1,[40681.8508],40681.8508,[0.0013656103258058135],-46.78412842000007,1.212522563094,2425.045126188,"[45.15685438799986, 4.475003587999959, 8.13637015999995, 5.288640603999926, 10.170462700000009, 2.8477295560000253, 11.39091822399996, -8.543188668000075, 35.39321019599997, 47.59776543600004]"
['2021-01-15 16:00:00'],2021-01-16 00:00:00,[0.02882],0.030106665762630543,2,[42302.5459],42302.5459,[0.0013132910649759813],-54.429237481637124,1.2463739915788183,2492.7479831576366,"[-1.269076377000095, -28.765731212]"
"['2021-01-18 08:00:00', '2021-01-18 12:00:00']",2021-01-18 16:00:00,"[0.03128, 0.03229705986174347]",0.03115,1,"[57732.7298, 54623.6831]",112356.4129,"[0.0009622887352705216, 0.0010170598617434694]",-70.16188925860608,3.534983206464303,7069.966412928606,"[63.50600277999982, -42.07278603360645]"
['2021-01-19 08:00:00'],2021-01-19 12:00:00,[0.03238],0.031415808010015187,1,[57524.6903],57524.6903,[0.0009657688777609016],-55.464845613617044,1.8349170491071916,3669.8340982143827,[-10.354444253999977]
"['2021-01-20 00:00:00', '2021-01-20 08:00:00']",2021-01-20 20:00:00,"[0.03045, 0.029468353371833872]",0.03049287376376698,2,"[54371.0304, 56594.2509]",110965.2813,"[0.0010217859606989272, 0.0009816466281661307]",-60.31305482636577,3.35349378742861,6706.987574857219,"[14.136467903999991, 71.22604982400011, 90.91861574642701, 73.16417073842696, 11.023613210426792]"
"['2021-01-21 08:00:00', '2021-01-21 16:00:00', '2021-01-22 00:00:00']",2021-01-22 12:00:00,"[0.02913, 0.02818706615376742, 0.02721038973831903]",0.028179096845180905,2,"[59293.7055, 58917.7658, 56882.2536]",175093.7249,"[0.000936955365719237, 0.0009429338462325819, 0.0009766764154483909]",1.749862161113139,4.93485796202112,9869.71592404224,"[55.736083169999986, 61.66545371999995, 137.1291427017753, 277.8007935487753, 169.68170132367624, 150.4213915846764, 27.855784154676545]"
['2021-01-23 04:00:00'],2021-01-23 08:00:00,[0.02895],0.028118748140469132,1,[67001.5081],67001.5081,[0.0008291687328120774],-55.69512819949753,1.9118460953952514,3823.692190790503,[12.730286538999948]
"['2021-01-23 20:00:00', '2021-01-24 00:00:00']",2021-01-24 16:00:00,"[0.0293, 0.030092501345038204]",0.029261385212558638,1,"[67249.374, 70101.5284]",137350.9024,"[0.0008261126055980046, 0.0007925013450382042]",-60.85933144728905,4.049507330142589,8099.014660285178,"[73.30181766000004, 54.32516637376593, 138.10921683776633, 116.13307245376627, 41.963585157765955]"
"['2021-01-25 04:00:00', '2021-01-25 04:00:00', '2021-01-25 04:00:00']",2021-01-25 08:00:00,"[0.03071, 0.0315355236605776, 0.032361047321155204]",0.03134307602663536,1,"[67297.351, 67297.351, 67297.351]",201892.05299999999,"[0.0008255236605776035, 0.0008255236605776035, 0.0008255236605776035]",-38.853647911592184,6.347344790308291,12694.689580616581,[136.1714128659132]
"['2021-01-26 00:00:00', '2021-01-27 12:00:00']",2021-01-28 04:00:00,"[0.02907, 0.0282203919087349]",0.029066484777413932,2,"[52613.1162, 65389.6263]",118002.7425,"[0.0010559259663344696, 0.0008496080912650975]",-55.140749683627156,3.402354543727532,6804.709087455065,"[8.41809859199984, 5.261311619999968, 36.30305017799998, 17.888459508, 2.6306558099998925, 18.94072183199996, 29.463345071999893, 43.14275528399988, 81.02419894799998, 94.30792738571905, 58.907104635718866, 87.22776283571893, -0.09426661428118252]"
"['2021-01-28 12:00:00', '2021-01-29 00:00:00', '2021-01-29 04:00:00']",2021-01-29 08:00:00,"[0.0295, 0.03023854457802628, 0.031042234698249932]",0.03012,1,"[69957.2993, 75223.0227, 69125.5923]",214305.9143,"[0.0007941352236300149, 0.0007385445780262811, 0.0008036901202236532]",-29.293775673971023,6.469541026552987,12939.082053105973,"[27.2833467270001, 32.18035767800014, 85.34790514600016, 188.34738540216708, 167.86766548202914]"
"['2021-01-29 12:00:00', '2021-01-29 12:00:00', '2021-01-29 12:00:00', '2021-01-29 12:00:00']",2021-01-30 04:00:00,"[0.03118, 0.03210048899738116, 0.03302097799476232, 0.03394146699214348]",0.0310875091609617,1,"[60354.3939, 60354.3939, 60354.3939, 60354.3939]",241417.5756,"[0.0009204889973811593, 0.0009204889973811593, 0.0009204889973811593, 0.0009204889973811593]",-355.6622472971876,7.682902216730758,15365.804433461515,"[2322.259998428649, 419.8895027006476, 270.2106058286486, -142.61344844735214]"
['2021-02-01 08:00:00'],2021-02-01 12:00:00,[0.03483],0.0328611232632498,1,[28411.0807],28411.0807,[0.0019554185963891056],-55.9379158561625,0.9615889828529187,1923.1779657058373,[-28.126969892999938]
['2021-02-03 04:00:00'],2021-02-03 08:00:00,[0.03477],0.03346156173625429,1,[42142.9429],42142.9429,[0.0013182647374952367],-55.1414390372108,1.4377394051143948,2875.4788102287894,[-29.50006002999997]
['2021-02-03 20:00:00'],2021-02-04 00:00:00,[0.03484],0.03366272865515644,1,[48296.5169],48296.5169,[0.001150301494270626],-56.858105402122916,1.654221596094939,3308.4431921898777,[0.4829651689998128]
['2021-02-04 08:00:00'],2021-02-04 20:00:00,[0.03269],0.03388541135641667,2,[49286.7803],49286.7803,[0.0011271897893232862],-58.917976891833625,1.6406438364529166,3281.2876729058335,"[9.36448825699979, -0.9857356060003019, -21.68618333200014]"
"['2021-02-05 08:00:00', '2021-02-05 16:00:00']",2021-02-06 00:00:00,"[0.03547, 0.036622400751850484]",0.03537375614285159,1,"[52053.1647, 48208.5381]",100261.7028,"[0.0010672848788277553, 0.0011524007518504817]",-65.2051285537919,3.579235589591157,7158.471179182313,"[15.095417762999928, 72.35389893299977, 62.75325375194776, 61.75063672394745]"
['2021-02-07 12:00:00'],2021-02-07 16:00:00,[0.03665],0.03496,1,[43280.1889],43280.1889,[0.0012836255341455642],-73.14351924100018,1.5496471635645002,3099.294327129,[-46.30980212300007]
"['2021-02-08 08:00:00', '2021-02-08 16:00:00', '2021-02-08 16:00:00', '2021-02-09 00:00:00']",2021-02-15 00:00:00,"[0.03747, 0.03894423190874267, 0.04041846381748533, 0.04218609166356689]",0.05139,1,"[38628.8672, 37684.4072, 37684.4072, 31429.4413]",145427.1229,"[0.0014381875416576138, 0.0014742319087426672, 0.0014742319087426672, 0.0017676278460815598]",1709.4547579936282,6.618772466834185,13237.54493366837,"[30.130516415999846, 170.73959302399976, 304.1437583391238, 594.8378464191242, 551.854859709629, 1172.8286744926284, 1318.2557973926284, 1700.7291306196284, 1408.4206135906288, 1284.8075591256284, 1309.5301700186287, 1507.3110571626287, 1312.4387124766286, 860.1603602576284, 1084.1181295236283, 1011.4045680736283, 1089.9352144396282, 1255.7221345456285, 1347.3412219726283, 1742.9029962606282, 2871.4174699646287, 2699.8134649426283, 2278.0748085326286, 2496.215492882629, 2430.773287577628, 2392.962235623628, 2487.489865508628, 2653.2767856146284, 2737.624516896628, 2467.130068302628, 2512.2124764016285, 3175.3601568256277, 3127.369206268628, 3019.7531353226286, 2743.441601812629, 2845.2405878426284, 2673.6365828206285, 2350.7883699826284, 2618.3742761186277, 2438.0446437226283]"
['2021-02-17 04:00:00'],2021-02-17 08:00:00,[0.04916],0.05226557084231816,2,[17726.9081],17726.9081,[0.0031339676025757294],-55.05216891981352,0.8989808866559068,1797.9617733118137,[-30.313012850999936]
"['2021-02-18 00:00:00', '2021-02-19 00:00:00', '2021-02-19 04:00:00', '2021-02-19 04:00:00']",2021-02-20 00:00:00,"[0.05407, 0.056289134217510535, 0.05864635501327002, 0.06100357580902951]",0.05818226550134149,1,"[20724.1479, 25034.7884, 23568.2443, 23568.2443]",92895.42489999998,"[0.002680716029644942, 0.0022191342175105376, 0.0023572207957594836, 0.0023572207957594836]",55.186233986098124,5.37727315839868,10754.54631679736,"[19.273457547000007, -3.3158636640000085, 0.41448295799998314, 35.43829290900007, 34.194844034999974, 73.36348356600003, 441.8440820144241, 522.2397665233688, 520.3818580253682, 352.2411389563683, 391.2572174143686, 438.6338841133683]"
['2021-02-20 20:00:00'],2021-02-21 04:00:00,[0.05614],0.059371237785105224,2,[18403.8708],18403.8708,[0.003018688623586697],-59.46728272115467,1.0629269480725774,2125.853896145155,"[-4.4169289919999475, -38.64812867999996]"
"['2021-02-22 08:00:00', '2021-02-22 12:00:00', '2021-02-22 12:00:00', '2021-02-22 12:00:00']",2021-02-22 16:00:00,"[0.055, 0.052228417037899176, 0.04945683407579835, 0.04668525111369753]",0.05252,2,"[20793.6265, 20044.7024, 20044.7024, 20044.7024]",80927.73369999998,"[0.002671758846778695, 0.0027715829621008264, 0.0027715829621008264, 0.0027715829621008264]",-132.6325543373282,4.184008296755335,8368.01659351067,"[228.72989150000004, -12.85950846132862]"
"['2021-02-23 08:00:00', '2021-02-23 08:00:00']",2021-02-23 12:00:00,"[0.044, 0.04044351747670908]",0.04486335174767091,2,"[15620.9275, 15620.9275]",31241.855,"[0.003556482523290916, 0.003556482523290916]",-82.52826576607573,1.3603501972316931,2720.700394463386,[40.04452064865542]
['2021-02-25 12:00:00'],2021-02-25 20:00:00,[0.04982],0.04690398298574725,1,[17617.9235],17617.9235,[0.003153354338583647],-51.37416468180339,0.8520378664290984,1704.0757328581967,"[0.5285377049999174, -30.30282842000011]"
['2021-02-26 00:00:00'],2021-02-27 08:00:00,[0.04477],0.04714198536442412,2,[18785.1721],18785.1721,[0.002957415312827478],-44.558153289388365,0.8632912315616941,1726.5824631233882,"[46.587226807999926, 33.813309779999926, 4.132737861999962, -8.64117916600004, 14.840285958999981, -5.635551630000031, -18.785172100000015, -13.5253239120001]"
['2021-02-27 12:00:00'],2021-02-27 20:00:00,[0.0481],0.045914802669334814,1,[23472.9866],23472.9866,[0.0023667868279817093],-51.2931076610596,1.10340410162947,2206.80820325894,"[-7.041895979999876, -4.929327185999881]"
['2021-02-28 04:00:00'],2021-03-01 00:00:00,[0.04391],0.04602835327914543,2,[24549.4097],24549.4097,[0.0022630098378388004],-52.00432253907969,1.10396674119654,2207.9334823930794,"[9.328775685999961, 19.394033662999977, 17.67557498399996, -23.07644511800008, -34.614667677000035]"
['2021-03-01 16:00:00'],2021-03-02 16:00:00,[0.04785],0.046156976946552845,1,[30072.5284],30072.5284,[0.00184738558644732],-50.91348385664418,1.413513742011678,2827.0274840233556,"[-0.3007252839998834, 14.735538916000129, -6.014505679999964, 5.413055112000197, 29.471077832000052, 2.7065275560002027]"
"['2021-03-03 08:00:00', '2021-03-04 00:00:00', '2021-03-04 00:00:00']",2021-03-04 04:00:00,"[0.04883, 0.05033820066758307, 0.051846401335166145]",0.04947,1,"[35066.633, 36835.6524, 36835.6524]",108737.93779999999,"[0.0015842854253666743, 0.0015082006675830744, 0.0015082006675830744]",-97.07438642961519,5.427802976180807,10855.605952361613,"[28.40397272999994, 19.286648150000065, 27.70264006999997, 111.86255926999995, 180.2073549603844]"
['2021-03-04 08:00:00'],2021-03-04 16:00:00,[0.05202],0.049947629541998745,1,[30100.9293],30100.9293,[0.0018456425407422897],-62.380276639704306,1.5346602038661479,3069.3204077322953,"[40.03423596900014, 38.83019879700019]"
"['2021-03-07 04:00:00', '2021-03-08 12:00:00', '2021-03-09 00:00:00']",2021-03-09 12:00:00,"[0.05084, 0.052173116365600875, 0.05353772819612391]",0.05225664617167262,1,"[36443.122, 41673.448, 40711.618]",118828.18800000001,"[0.0015244455602108889, 0.0013331163656008682, 0.0013646118305230318]",2.9530622887521747,6.208086044392619,12416.172088785237,"[21.1370107599999, 32.434378579999816, 26.967910279999916, 34.98539711999984, 44.46060883999996, 29.154497599999825, 22.23030441999998, 78.71714351999984, 136.6112066601835, 121.7690583601833, 160.04617766018364, 159.0165179117581, 119.80321587175844, 92.4727326317583]"
['2021-03-11 08:00:00'],2021-03-11 16:00:00,[0.05025],0.05142480432132061,2,[47199.2826],47199.2826,[0.0011770423720007432],-55.449921161712375,2.3994889112308564,4798.977822461713,"[0.943985652000289, -8.967863693999798]"
['2021-03-12 12:00:00'],2021-03-13 08:00:00,[0.04958],0.050704754335040805,2,[50017.4169],50017.4169,[0.0011107242036966021],-56.25730648581828,2.507992183144909,5015.984366289818,"[12.004180055999857, 24.008360112000062, 39.51375935099995, -5.001741690000143, -26.50923095700013]"
"['2021-03-13 12:00:00', '2021-03-13 12:00:00']",2021-03-14 08:00:00,"[0.05184, 0.05300827890153672]",0.0516707121929683,1,"[47553.3329, 47553.3329]",95106.6658,"[0.0011682789015367249, 0.0011682789015367249]",-71.65595441220076,4.950057133390722,9900.114266781444,"[92.81084312317816, 125.14710949517817, 143.21737599717775, 135.60884273317808, 52.86604348717781]"
"['2021-03-15 04:00:00', '2021-03-15 08:00:00']",2021-03-15 20:00:00,"[0.0505, 0.048983360790831695]",0.050509460774315396,2,"[41029.3708, 36630.6998]",77660.0706,"[0.001354043565742567, 0.0015166392091683107]",-56.29027997721787,3.894423149712656,7788.846299425311,"[100.11166475200018, 73.36016162004631, 22.88111573004648, -43.906544985953495]"
"['2021-03-16 08:00:00', '2021-03-17 04:00:00', '2021-03-17 04:00:00']",2021-03-17 08:00:00,"[0.05243, 0.05391085106777127, 0.05539170213554254]",0.0537889361745484,1,"[35107.1527, 37515.9641, 37515.9641]",110139.08089999999,"[0.0015824568879596163, 0.0014808510677712728, 0.0014808510677712728]",-16.99468522133906,5.932761335464191,11865.522670928382,"[4.212858324000072, 9.47893122899998, -2.4575006890000215, 36.86251033500008, 119.01324765300014, 85.55182877313804]"
['2021-03-19 00:00:00'],2021-03-19 04:00:00,[0.05229],0.05379205451635464,2,[37677.4273],37677.4273,[0.0014745050181718155],-56.59354984058844,1.9984494484372943,3996.898896874589,[-38.430975846]
"['2021-03-19 12:00:00', '2021-03-19 16:00:00', '2021-03-19 20:00:00', '2021-03-20 00:00:00']",2021-03-22 20:00:00,"[0.05524, 0.05675007774242252, 0.058363147710602796, 0.06008791068196504]",0.05872,1,"[38107.498, 36789.8645, 34440.8839, 32210.5451]",141548.7915,"[0.0014578641582472527, 0.001510077742422527, 0.0016130699681802744, 0.0017247629713622475]",173.31642552618052,8.225086824116909,16450.17364823382,"[105.93884444000018, 273.24386584680946, 913.8622038083869, 1133.0172318961806, 1014.1162470361796, 1537.846775586181, 1384.9740807661813, 975.8980733311807, 856.9970884711796, 651.7513407961807, 636.1809737311808, 552.6671867461807, 698.4624419911802, 998.5458799711797, 910.7856292411805, 1062.2428361461807, 1256.16468050118, 1117.4468648311808, 965.9896579261806, 709.7863453111797]"
['2021-03-23 04:00:00'],2021-03-24 08:00:00,[0.05872],0.061095920876490836,2,[20144.6371],20144.6371,[0.002757833520331902],-47.86206383522179,1.206824122429611,2413.648244859222,"[4.8347129040000825, -1.4101245970000125, 10.676657663000054, 24.97935000399996, 12.892567744000035, -2.014463709999918, -28.806831053000014]"
"['2021-03-24 20:00:00', '2021-03-24 20:00:00']",2021-03-26 00:00:00,"[0.05748, 0.055174513681038186]",0.05741713006539004,2,"[24097.1092, 24097.1092]",48194.2184,"[0.002305486318961819, 0.002305486318961819]",-52.5255882277427,2.7409109121587427,5481.821824317485,"[150.71569916487115, 115.05197754887095, 84.68961995687101, 147.34210387687114, 138.185202380871, 61.55639512487095, 52.881435812870976]"
"['2021-03-26 08:00:00', '2021-03-26 08:00:00', '2021-03-26 08:00:00']",2021-03-26 12:00:00,"[0.06137, 0.063590919271325, 0.06581183854264999]",0.0629900111984575,1,"[25014.6668, 25014.6668, 25014.6668]",75044.00039999999,"[0.0022209192713249976, 0.0022209192713249976, 0.0022209192713249976]",-45.094545660631965,4.749569698403365,9499.139396806728,[191.2932152223193]
['2021-03-27 04:00:00'],2021-03-27 12:00:00,[0.06614],0.063206192044375,1,[19873.6218],19873.6218,[0.002795441920524699],-58.30538974392256,1.2852886509800387,2570.5773019600774,"[30.207905135999873, -22.258456416000197]"
['2021-03-28 16:00:00'],2021-03-29 04:00:00,[0.0625],0.0645176952387013,2,[25930.3682],25930.3682,[0.0021424900393707787],-52.31958045491147,1.6468078027274557,3293.6156054549115,"[-1.0372147279999577, -20.225687196000077, -33.96878234200015]"
