Entry Dates,Exit Date,Entry Prices,Exit Price,Trade Type,Quantities,Total Quantity,ATR Values,PnL,Txn Fee,Volume,Daily unrealized
"['2020-07-06 20:00:00', '2020-07-06 20:00:00', '2020-07-07 00:00:00', '2020-07-07 12:00:00', '2020-07-07 12:00:00']",2020-07-16 04:00:00,"[15.978, 16.176035862735006, 16.38643719671218, 16.611710312799932, 16.836983428887685]",17.023,1,"[93.5109, 93.5109, 88.0152, 82.2047, 82.2047]",439.44640000000004,"[0.19803586273500745, 0.19803586273500745, 0.2104013339771739, 0.22527311608775155, 0.22527311608775155]",282.0478534600034,7.3396721404699985,14679.344280939997,"[88.64497964337271, 37.94523868731206, 101.20374868731218, 193.34114368731244, 227.9959462600029, 201.18971586000293, 281.6084070600029, 281.6084070600029, 427.94405826000377, 478.4803942600031, 438.49077186000414, 430.1412902600033, 504.84717826000406, 351.04093826000343, 342.2520102600036, 369.9371334600031, 159.0028614600029, 210.41809026000328, 211.29698306000282, 132.63607746000346, 167.35234306000373, 318.96135106000327, 347.9648134600028, 434.535754260004, 544.397354260004, 491.6637862600036, 433.21741506000393, 534.2900870600041, 574.2797094600031, 577.3558342600037, 783.4561958600043, 912.6534374600029, 983.4043078600035, 975.0548262600042, 899.4700454600039, 881.0132966600032, 858.1620838600035, 799.2762662600032, 1121.829923860004, 1181.1551878600033, 1162.2589926600035, 919.2451334600031, 1060.7468742600045, 837.9475494600038, 916.1690086600041, 833.553085460003, 860.359315860003, 834.4319782600041, 788.2901062600039, 745.2243590600043, 648.9855974600039, 693.8091302600039, 601.085939860003, 568.5669062600039, 622.6188134600028, 551.4284966600032]"
"['2020-07-20 00:00:00', '2020-07-23 12:00:00', '2020-07-24 00:00:00', '2020-07-24 12:00:00', '2020-07-24 16:00:00']",2020-08-02 04:00:00,"[18.175, 18.501194291441685, 18.83250994232951, 19.16631947601481, 19.519235358577266]",19.48,1,"[49.7687, 56.7714, 55.8939, 55.4763, 52.4729]",270.3832,"[0.37209176101783775, 0.3261942914416832, 0.3313156508878226, 0.33380953368530025, 0.35291588256245693]",172.05011024294564,5.181039680878527,10362.079361757053,"[7.315998899999924, 1.4930609999998798, -6.0717813999999946, -18.563725100000056, -23.54059509999995, -19.907480000000106, -18.215344199999983, -11.596107100000028, -9.207209500000113, -17.966500700000033, -19.758173900000102, -20.803316599999963, -21.350772300000102, -24.436431699999986, -17.219970200000006, -17.41904500000007, -2.0902854000000795, 10.003508700000026, 4.429414299999932, 6.967618000000028, 16.82182060000005, 33.686142402846976, 46.79057470284709, 57.657664902847124, 26.922302437275928, 5.6434484372758895, 119.34724843727577, 182.82531529003487, 199.8995798429451, 262.3580990429455, 291.829867842945, 308.8640094429457, 251.81315424294513, 291.829867842945, 334.5504134429454, 276.4180254429454, 290.74833504294566, 404.57966224294546, 259.9246502429454, 202.6034118429455, 211.2556742429455, 243.97204144294514, 155.82711824294597, 190.9769342429457, 155.55673504294563, 245.0535742429455, 372.67444464294584, 510.0291102429456, 419.18035504294505, 348.8807230429456, 420.8026542429451, 462.7120502429454, 462.4416670429451, 430.26606624294516, 373.48559424294587, 378.89325824294576, 365.9148646429453, 339.6876942429459, 356.45145264294524, 332.3873478429456, 291.01871824294597, 277.76994144294514, 262.89886544294524, 321.0312534429452, 352.93647104294575, 382.9490062429459, 530.3078502429454, 547.8827582429458, 550.5865902429452, 479.7461918429451, 517.0590734429455, 563.2946006429454, 666.3105998429454, 642.5168782429452, 586.0067894429453, 684.9670406429452, 799.0687510429453, 921.0115742429455, 900.7328342429456]"
"['2020-08-03 08:00:00', '2020-08-05 00:00:00', '2020-08-05 04:00:00']",2020-08-07 16:00:00,"[22.25, 22.831833406795944, 23.425272366698692]",21.84834834639371,1,"[32.2901, 31.8279, 31.2054]",95.32339999999999,"[0.5735048619850077, 0.5818334067959451, 0.5934389599027469]",-93.48018103731405,2.129398939281283,4258.7978785625655,"[8.750617100000026, 5.553897200000019, 1.5499247999999441, 6.877791300000032, 2.454047600000017, 1.2593139000000477, -5.069545700000002, -5.457026900000016, 6.942371499999996, 24.66963639999998, 57.781884511839294, 68.72704020005985, 63.96087020005977, 53.951913200059735, 47.660568800059835, 42.41778180005986, 14.583349000059712, 29.64444620005983, 40.130020200059775, 25.831510200059913, 17.252404200059924, 6.766830200059642, -2.765509799940154, 16.299170200059777, 5.622949400059937, -14.204317799940247]"
['2020-08-11 16:00:00'],2020-08-14 08:00:00,[21.01],22.61481473743773,2,[35.9875],35.9875,[0.5145826074555299],-57.75327036354023,0.7849740101817702,1569.9480203635403,"[14.754875000000004, 9.320762500000011, 18.029737500000042, -20.332937499999918, -20.188987499999996, -13.819199999999883, -16.842149999999997, -11.336062499999917, -5.290162499999944, 12.271737500000038, 5.542074999999996, 0.35987500000005623, -8.672987499999987, -14.754875000000004, -10.940199999999946, -9.464712499999932]"
"['2020-08-14 12:00:00', '2020-08-15 00:00:00']",2020-08-19 20:00:00,"[22.979, 23.54776207584761]",22.0,1,"[32.2637, 32.5593]",64.82300000000001,"[0.5739736376188236, 0.5687620758476106]",-81.98021205614494,1.4670961060280727,2934.1922120561453,"[6.7108496000000635, 5.581620100000059, 18.777473400000023, 35.99764794385509, 20.958711943855135, 14.346765943855115, 16.87486294385498, 0.4746439438549708, 5.2715459438550765, 9.744332943855015, 7.864465943855022, 0.020882943855107063, 36.84034694385497, 29.969108943855094, 24.39433094385496, 0.4746439438549708, 3.197209943855074, 9.614686943855087, 52.91645094385505, 45.91556694385501, 35.090125943855135, 19.79189794385509, 23.357162943855073, 8.77198794385498, 3.132386943854995, 2.484156943855124, 0.9284049438550648, -34.789068056144835, -30.70521905614491, -25.389733056144863, -41.85477505614495, -49.69835805614486]"
"['2020-08-21 20:00:00', '2020-08-25 16:00:00']",2020-08-27 08:00:00,"[21.81, 21.317412792827163]",22.789159506380084,2,"[34.7938, 37.5944]",72.3882,"[0.532236458873684, 0.49258720717283594]",-89.39811468108142,1.6049671788392021,3209.934357678404,"[17.849219399999935, 4.140462199999992, -1.5657210000000592, -3.896905600000065, -1.6353086000000205, 0.6958759999999851, -4.07087460000003, -0.6958759999999851, 8.907212800000007, 8.663656199999958, 1.5309272000000167, 2.052834199999913, 4.523193999999965, -11.621129199999986, -20.876280000000047, -22.511588600000067, -18.092775999999983, -18.78865200000009, -12.664943200000026, -6.958760000000098, -5.740977000000093, 9.707470199999996, 28.182977999999952, 31.356949298661487, 19.70244909866139, -27.639433701338604, -31.765561101338502, -12.727464501338638, -45.7364837013386, -45.59170730133868, -39.58348670133854, -38.28049910133849, -53.699185701338564]"
"['2020-08-27 20:00:00', '2020-08-28 00:00:00', '2020-08-31 00:00:00', '2020-09-01 16:00:00', '2020-09-01 16:00:00']",2020-09-02 08:00:00,"[23.002, 23.53386727008577, 24.009740053540423, 24.494559100277325, 24.979378147014227]",23.314625353698958,1,"[35.8646, 34.8179, 38.9149, 38.1968, 38.1968]",185.991,"[0.5163454518128668, 0.5318672700857713, 0.47587278345464973, 0.48481904673690135, 0.48481904673690135]",-132.12960172016335,4.402375285019905,8804.750570039809,"[21.769812200000104, 11.592243576880792, -2.2615264231193155, -11.803663923119176, -5.300873923119264, -9.824553923119268, -10.248648923119283, 11.521561076880705, 19.08458857688066, 5.018771076880793, 18.16571607688079, 7.704706076880812, -1.3426539231191972, -7.209301423119336, -0.9892414231192674, 23.749633576880836, 44.95438357688064, 39.65319607688068, 53.36560107688062, 14.161289567360566, -10.278930632639712, -7.5389956326394785, -14.114839632639729, -8.525372232639516, -16.635579832639696, -6.662216432639575, 29.72412036736051, 35.20399036736059, 172.31033776736035, 306.320866120014, 299.25320812001394, 264.28690012001414, 350.2147421200141]"
"['2020-09-03 12:00:00', '2020-09-03 12:00:00', '2020-09-03 12:00:00', '2020-09-03 20:00:00', '2020-09-04 00:00:00']",2020-09-06 16:00:00,"[22.822, 22.106645538532316, 21.391291077064633, 20.600535408070943, 19.747838261377044]",23.016091967761405,2,"[25.8872, 25.8872, 25.8872, 23.4188, 21.7176]",122.798,"[0.7153544614676819, 0.7153544614676819, 0.7153544614676819, 0.7907556689936894, 0.8526971466938998]",-198.1771274620703,2.7272414977261303,5454.48299545226,"[31.58074315528136, 178.36116715528138, 221.13385376981284, 209.03233399509475, 136.94990799509478, 285.53548799509446, 139.89705999509445, 79.8488379950948, 65.8498659950947, 110.79393399509466, 283.6935179950948, 360.31946999509466, 431.2967139950946, 426.7531879950947, 315.62099799509457, 356.02153999509466, 199.0856959950948, -57.316528004905315, -93.66473600490524]"
"['2020-09-09 00:00:00', '2020-09-10 00:00:00', '2020-09-12 00:00:00', '2020-09-12 08:00:00', '2020-09-12 08:00:00']",2020-09-20 16:00:00,"[23.564, 24.689774887375897, 25.746734000617383, 26.803588016435263, 27.860442032253143]",25.577,1,"[15.8674, 16.4496, 17.5206, 17.5223, 17.5223]",84.88220000000001,"[1.1670799548947584, 1.1257748873758986, 1.0569591132414875, 1.056854015817879, 1.056854015817879]",-17.942066640728054,2.1800030627203646,4360.006125440728,"[6.648440600000008, 5.553590000000023, 3.919247799999998, 12.63045039999999, 14.534538400000006, 21.325785600000017, 13.346015412621451, 34.31974841262148, 46.535574412621486, 38.553275412621375, 16.933202412621473, 12.31187141262145, -9.275884587378526, -6.0765015873785195, 13.281381412621373, 24.624648412621458, 49.99349341262146, 79.56354841262143, 103.2173400814046, 158.08853768140455, 164.72442775927175, 161.83843295927184, 230.76277935927195, 533.1980579592719, 484.56055735927185, 557.8138959592718, 442.37410395927185, 408.42122395927197, 467.83876395927194, 455.6157271592718, 388.0494959592718, 612.0536217592721, 637.7729283592719, 618.5895511592719, 460.1993659592719, 433.8010017592719, 305.7137619592719, 330.1598355592719, 297.22554195927177, 233.81853855927176, 180.51251695927175, 120.67056595927188, 167.10112935927194, 141.21205835927196, 208.0992319592717, 213.19216395927188, 206.40158795927172, 250.6252141592718, 170.24177075927187, 112.43699255927177, 88.50021215927177, 86.80256815927181, 104.54294795927179, 185.60544895927194, 179.74857715927172, 257.670436759272, 207.50505655927188, 158.86755595927184, 169.2231843592718, 192.3111427592717, 135.35518655927174, 149.7851605592719, 169.90224195927175, 142.2306447592717, 134.76101115927193, 123.21703195927168, 134.5912467592717, 128.30996395927187, 114.89857635927177, 41.6452377592718]"
"['2020-09-20 20:00:00', '2020-09-21 08:00:00', '2020-09-21 12:00:00']",2020-09-26 16:00:00,"[25.461, 24.364488576006902, 23.22176086614691]",25.55,2,"[16.7201, 16.8886, 16.2055]",49.8142,"[1.1075595328965364, 1.0965114239930973, 1.142727709859994]",-59.23999641890628,1.243132811790547,2486.2656235810937,"[-6.203157100000037, -6.922121400000024, 32.87171659999996, 91.07942786475019, 69.03156858109368, 69.08138278109375, 84.62341318109381, 74.76020158109378, 69.03156858109368, 30.923705581093834, 27.68578258109377, 27.187640581093692, 30.674634581093706, 66.34160178109376, 47.66127678109376, 39.64119058109369, 67.28807158109367, 95.93123658109381, 89.6048331810937, 64.59810478109375, 46.36610758109377, 41.982457981093724, 19.615882181093816, 15.979445581093797, -4.942518418906287, 6.763818581093684, 31.6211043810938, 22.455291581093746, 3.0277535810937195, -7.233971618906256, -4.643633218906276, -6.038430818906211, -17.39606841890629, -24.619127418906267, -39.81245841890625]"
